time,E_pot,E_kin,T
2.4,-1020.2290849111906,390.92543819203104,1.0180349952917476
2.41,-1019.0633032361793,386.8214835247579,1.0073476133457238
2.42,-1020.8497143051777,403.8454512502491,1.051680862630857
2.43,-1021.2626501491833,389.8137042490416,1.0151398548152126
2.44,-1019.9270001536123,391.46501195588615,1.0194401353017868
2.45,-1018.9432586809261,372.1076759286241,0.9690304060641252
2.46,-1011.933249548649,374.66685465755245,0.9756949340040428
2.47,-1009.168163774275,359.98188472611935,0.9374528248076025
2.48,-1009.9275085347936,366.8121693052085,0.9552400242323138
2.49,-1013.236830927642,386.3561944979225,1.006135923171673
2.5,-1011.4431040571667,349.2134636157398,0.9094100614993224
2.5100000000000002,-1011.5930708365597,348.02950805889895,0.9063268439033827
2.52,-1011.6950293778932,348.3804316199502,0.9072407073436203
2.5300000000000002,-1013.0968524495322,386.0388155219837,1.0053094154218325
2.54,-1017.2079940494493,386.8234993580305,1.0073528629115378
2.5500000000000003,-1017.675424650479,352.34580680728016,0.9175672052272921
2.56,-1021.4290011444508,390.927934836078,1.018041496968953
2.57,-1023.7474077161384,420.1659175338601,1.0941820769110941
2.58,-1023.1043266511676,435.8441888865849,1.135010908558815
2.59,-1022.4033586777483,368.8565425648258,0.9605639129292339
2.6,-1022.1572700210941,381.44440438283624,0.9933448030803027
2.61,-1023.5420332170025,362.030085688074,0.9427866814793594
2.62,-1025.464238874017,374.01558417319785,0.9739989171177027
2.63,-1023.5716921399944,402.64853980362,1.0485639057385938
2.64,-1018.9088189544138,362.2848987067629,0.9434502570488617
2.65,-1015.7986782602363,412.19327596790527,1.0734199894997534
2.66,-1012.5606319462007,394.67891347793534,1.0278096705154567
2.67,-1011.7999249004121,387.53442866889,1.0092042413252342
2.68,-1012.7384280479654,378.3899431661326,0.9853904769951369
2.69,-1014.3769799072143,416.39369849723334,1.084358589836545
2.7,-1011.9205244554327,388.38996524621757,1.011432201162025
2.71,-1010.8695683591033,354.9134044527017,0.9242536574289106
2.72,-1010.3819570441956,383.0937199696988,0.9976398957544239
2.73,-1009.5220296870118,381.7825838716588,0.9942254788324448
2.74,-1011.8922607874215,348.715293976364,0.9081127447301146
2.75,-1018.3527243099666,375.2422379587324,0.9771933280175323
2.7600000000000002,-1018.4111075396391,377.5774844729334,0.983274699148264
2.77,-1018.1466330056809,357.9865870949217,0.9322567372263585
2.7800000000000002,-1018.4471013109637,387.0766409225827,1.0080120857358925
2.79,-1020.1476544635462,403.5320624824881,1.050864746048146
2.8000000000000003,-1024.472477567405,382.8490787516487,0.9970028092490851
2.81,-1025.69894134908,369.72070757440525,0.9628143426416803
2.82,-1026.7192531792716,382.35031687147733,0.9957039501861389
2.83,-1029.378194038946,368.64955802073337,0.9600248906789931
2.84,-1032.3371224998084,365.4005832747068,0.9515640189445489
2.85,-1035.9812824028763,392.7334360276938,1.022743322988786
2.86,-1039.1944047695088,378.5569789155857,0.9858254659260045
2.87,-1037.0118399531898,383.0898292315434,0.9976297636238108
2.88,-1031.8460906619991,351.59036469608594,0.9155999080627238
2.89,-1032.42361670416,344.02691138765624,0.8959034150720214
2.9,-1034.217052019053,367.66413951895663,0.9574586966639496
2.91,-1035.777162398385,378.1354475963983,0.9847277281156206
2.92,-1041.0505402255437,396.91943946572985,1.0336443736086716
2.93,-1043.8324824811837,395.43071688634984,1.029767491891536
2.94,-1042.0418784910498,437.9868039364751,1.1405906352512372
2.95,-1043.422378266421,381.35382331807847,0.9931089148908293
2.96,-1043.4943319296071,391.0516793726464,1.0183637483662666
2.97,-1041.0172453716114,419.0284955170695,1.091220040409035
2.98,-1038.20802651162,389.48911580010315,1.0142945723961019
2.99,-1030.9656990239241,357.5446593166297,0.9311058836370565
3.0,-1031.2781991269967,373.61559263473174,0.9729572724862806
3.0100000000000002,-1030.0449067183008,389.76749957780635,1.0150195301505374
