time,E_pot,E_kin,T
3.46,-3779.40430090243,1289.1511151924756,0.9947153666608608
3.47,-3784.477659010021,1300.7029043504722,1.0036287842210434
3.48,-3781.7483945708263,1258.9911325693397,0.9714437751306634
3.49,-3786.269315187661,1314.6810518529014,1.0144143918618067
3.5,-3785.7409759910856,1274.8884652146476,0.9837102355051293
3.5100000000000002,-3782.0430309532003,1322.4726265628851,1.0204264093849422
3.52,-3786.037637088511,1324.1615080178215,1.0217295586557265
3.5300000000000002,-3795.6723194022675,1307.9620002430815,1.0092299384591679
3.54,-3804.214290100158,1339.28340963557,1.0333976926200386
3.5500000000000003,-3810.455856408743,1376.8749059431625,1.0624034768079957
3.56,-3817.323218910554,1355.2831567076532,1.0457431764719547
3.5700000000000003,-3820.4895784107734,1305.3137395467445,1.0071865274280436
3.58,-3833.1350594554215,1276.6218921120833,0.9850477562593235
3.59,-3842.9248396721323,1292.1522646234018,0.9970310683822545
3.6,-3847.0019004885357,1251.0536330760626,0.9653191613241224
3.61,-3837.0771182049534,1254.6576982993352,0.9681000758482524
3.62,-3826.444486199037,1279.0138641796534,0.9868934137188684
3.63,-3821.168860741286,1300.628080261166,1.003571049584233
3.64,-3814.769907041791,1300.862976731013,1.0037522968603496
3.65,-3816.1689492174614,1272.4853183132295,0.981855955488603
3.66,-3818.6963124058775,1288.218225786563,0.9939955445883973
3.67,-3816.402802682768,1242.131107661401,0.9584344966523156
3.68,-3817.08526564145,1266.1794661655445,0.9769903288314387
3.69,-3815.8768638831243,1271.0109304820419,0.9807183105571311
3.7,-3822.1318139842306,1316.9786539819008,1.016187233010726
3.71,-3819.8185666046766,1266.3923528983437,0.977154593285759
3.72,-3809.3876930073825,1333.1102054791131,1.0286344178079576
3.73,-3802.047083241989,1345.108677474569,1.037892498051365
3.74,-3798.2957050760797,1320.4159953431108,1.018839502579561
3.75,-3798.7831067578522,1328.272008547974,1.0249012411635603
3.7600000000000002,-3794.4360177537696,1334.782109576303,1.0299244672656658
3.77,-3784.6081219696985,1276.9761031456171,0.9853210672419885
3.7800000000000002,-3780.0986021959206,1286.29918850993,0.9925148059490201
3.79,-3776.168661087616,1304.9892725217785,1.0069361670692736
3.8000000000000003,-3767.874457865643,1286.5124793210089,0.9926793821921365
3.81,-3752.5510450227916,1226.904002886874,0.9466851874127113
3.8200000000000003,-3751.292769560807,1294.3025999082865,0.9986902777070112
3.83,-3752.333552389442,1300.364112411546,1.0033673706879214
3.84,-3742.235988879591,1322.647478450262,1.0205613259647084
3.85,-3733.256633920957,1292.6515584219983,0.9974163259428999
3.86,-3733.6071780398456,1334.9458777683308,1.0300508316113663
3.87,-3737.3192915325435,1343.980113298611,1.0370216923600395
3.88,-3747.193554499464,1296.6638657659823,1.0005122421033814
3.89,-3748.0010587508177,1275.886318841312,0.9844801842911358
3.9,-3739.387261831815,1351.2595998297925,1.0426385801155806
3.91,-3726.452741644088,1292.8224144378537,0.9975481592884674
3.92,-3724.006701588578,1303.1079694433638,1.0054845443235831
3.93,-3727.099990150212,1309.4188039292358,1.0103540153774968
3.94,-3730.446954785717,1349.814619822468,1.0415236264062253
3.95,-3741.329220759284,1360.1370790773876,1.0494884869424288
3.96,-3750.8886305995834,1324.9224243352496,1.0223166854438654
3.97,-3758.4527641773,1393.7989343051609,1.0754621406675624
3.98,-3766.208617915406,1329.3355619017352,1.0257218841834377
3.99,-3770.1444440044206,1348.3635550389818,1.0404039776535352
4.0,-3767.9351977472015,1303.9843589782085,1.006160770816519
4.01,-3760.62172610634,1342.8738657685253,1.0361681063028745
4.0200000000000005,-3752.599943632691,1314.1453380327475,1.0140010324326756
4.03,-3748.26835212049,1321.8296248483816,1.0199302660867142
4.04,-3750.535919937821,1274.4811693781844,0.9833959640263769
4.05,-3758.1001839002265,1319.9060310972056,1.0184460116490783
4.0600000000000005,-3764.0338858893783,1285.4901706676542,0.9918905637867702
4.07,-3759.799874983565,1271.1252363628769,0.9808065095392569
4.08,-3764.269213702353,1305.5323634307179,1.0073552186965415
4.09,-3764.281930066165,1291.5416415626419,0.9965599086131496
4.1,-3759.4212881890708,1364.4997345471631,1.0528547334468852
4.11,-3753.064315448488,1323.9850136255754,1.0215933747110921
4.12,-3756.290693302937,1313.5784246421485,1.013563599260917
4.13,-3756.8240343620855,1336.4279676703213,1.0311944194987048
4.14,-3759.044702476854,1324.9376592505557,1.0223284407797497
4.15,-3761.8082099965304,1269.0488808674556,0.9792043833853824
4.16,-3762.3532799786626,1324.099162716543,1.021681452713382
4.17,-3759.440076157298,1289.6750058062885,0.995119603245593
4.18,-3761.54004854725,1389.6369509997203,1.0722507337960805
4.19,-3762.7179159329144,1309.6146622207611,1.0105051406024392
4.2,-3755.534975465869,1312.9301880426224,1.0130634166995542
4.21,-3764.581735431686,1309.6651894701067,1.0105441276775515
4.22,-3764.5444195149253,1291.524863478379,0.9965469625604777
4.23,-3763.6281654703325,1242.964279476987,0.9590773761396505
4.24,-3764.7919690385725,1238.1677639075083,0.9553763610397441
4.25,-3767.64357628558,1247.843509348551,0.9628422140035116
4.26,-3773.4785956793194,1312.4927027568085,1.0127258508925991
4.2700000000000005,-3778.3311103178207,1286.5563305772835,0.9927132180380274
4.28,-3782.006100419522,1304.735458860185,1.006740323194587
4.29,-3788.3558040535486,1245.848353121572,0.9613027416061513
4.3,-3788.1237801400734,1267.3994006663297,0.9779316363166124
4.3100000000000005,-3782.4195897754093,1241.5043603393942,0.9579508953236067
4.32,-3776.4951939945668,1297.2916413260696,1.0009966368256709
4.33,-3773.188035020763,1316.2745006782534,1.0156439048443313
4.34,-3774.1075207075946,1277.5135508401472,0.9857357645371506
4.3500000000000005,-3778.393359120636,1301.018361203143,1.0038721922863758
